...1,...2,Method1_Edgescore,Method2_Edgescore,Method3_Edgescore,Method4_Edgescore
Gene 94,Gene 3,0.02918823443752815,0.006166136695744328,0.012842289522384077,0.08880702590294323
Gene 95,Gene 3,0.4937914749110835,0.027850459960436044,0.014933659587703443,0.02256185237360237
Gene 96,Gene 3,0.20234215119217147,0.01460781089057192,0.00975744985178937,0.08165406313309578
Gene 97,Gene 3,0.3573337975925946,0.022435606320664988,0.007749728795869026,0.051112575361696076
Gene 98,Gene 3,0.4677221943121868,0.0238886249508778,0.010701156555560452,0.061857755907606136
Gene 99,Gene 3,0.865300055876974,0.025328378770332106,0.04769484198665273,0.1182300744284965
Gene 100,Gene 3,0.5876134720272168,0.003127601247262436,0.032638070518878876,0.00990285544595337
Gene 5,Gene 4,0.4698919621636899,0.014658248736615868,0.009299442975546187,0.009607597765122934
Gene 6,Gene 4,0.7650247905816454,0.020661211712217332,0.017872341189304693,0.028178470419003614
Gene 7,Gene 4,0.6112406013738703,0.011331669687111419,0.019014834575881677,0.04424079514919804
Gene 8,Gene 4,0.7281613890317008,0.018976233802163282,0.009683200943472149,0.0038702848225270247
Gene 9,Gene 4,0.7403118478001052,0.01843353381528193,0.01187428479527596,0.019274119797843672
Gene 10,Gene 4,0.5527820129253656,0.015987253526773215,0.01579851452891648,0.012159978560292373
Gene 11,Gene 4,0.25210122466427454,0.007727581707976684,0.005809103634754701,0.016041577566847254
Gene 12,Gene 4,0.5693557135268591,0.012236751148821456,0.007014949969913295,0.03904473945420191
Gene 13,Gene 4,0.3028526851825503,0.003518342360967523,0.027543855945958037,0.06231552763248209
Gene 14,Gene 4,0.808786353363252,0.02019657900561829,0.033763812415717465,0.007323131011908982
Gene 15,Gene 4,0.5471668334328108,0.007721757809221739,0.029380574591875992,0.03854030895070816
Gene 16,Gene 4,0.06178592475274602,0.0015945084311690544,0.0053891920067196735,0.032737306140725515
Gene 17,Gene 4,0.8567824294918082,0.0207791416774755,0.017925268210521594,0.06274640543382475
Gene 18,Gene 4,0.7415193742135672,0.018867400012316796,0.02502567741605658,4.406620440166538e-4
Gene 19,Gene 4,0.7084412479924722,0.017053314875997913,0.01560138010910261,0.041533142224144046
Gene 20,Gene 4,0.6977894206055519,0.020202888080479597,0.01378230981660515,2.5780250761443595e-4
Gene 21,Gene 4,0.544005559010943,0.01710513993208997,0.0034665349426462088,0.02084683720592358
Gene 22,Gene 4,0.7678191904667244,0.02086167046713892,0.02179829565774461,0.033300673651221115
Gene 23,Gene 4,0.7669122178032454,0.016117140649799824,0.012764829131839218,0.06032498319054085
Gene 24,Gene 4,0.5160447271144432,0.016844835701606574,0.0033485382472277845,0.08189293699658529
Gene 25,Gene 4,0.4972536131882852,0.014999638829169163,0.011769817612690574,0.03384816304175256
Gene 26,Gene 4,0.7475751119358235,0.020605326870604398,0.010489101378144617,0.030538185410263312
Gene 27,Gene 4,0.5483065407669642,0.00686235963396737,0.03871665153366019,0.04075626969405813
Gene 28,Gene 4,0.10462585564468999,0.0012983446528202361,4.6343628277904477e-4,0.008245309417597511
Gene 29,Gene 4,0.8080452185066878,0.01936879131310029,0.040384139153042814,0.11271861844347181
Gene 30,Gene 4,0.32662264663515383,0.011672746081572124,0.006948949523007493,0.07263883258331272
Gene 31,Gene 4,0.4591895029972236,0.015075665037922367,0.0010098814103713775,0.023042026698439116
Gene 32,Gene 4,0.2872691645227251,0.009025461546404974,0.003134694318978549,0.026791729358315267
Gene 33,Gene 4,0.04004740168216466,0.0024528007315840505,0.014795583895148987,4.340477469952468e-4
Gene 34,Gene 4,0.38477316036976494,0.003315091206665284,0.017856932889260616,0.0638945351342739
Gene 35,Gene 4,0.6811978129533357,0.011181475555571247,0.027098497552682024,0.02882391745290274
Gene 36,Gene 4,0.8583824796185667,0.01999697142989876,0.028926663277174088,0.11031246590680943
Gene 37,Gene 4,0.5933693991551615,0.010422617991153297,0.021264603896799843,0.011474090489970055
Gene 38,Gene 4,0.5610989954802836,0.011231258104441817,0.01735425414764384,0.03444028115492298
Gene 39,Gene 4,0.37069024088835795,0.012533117054075326,0.00672530426227683,0.004124418955700208
Gene 40,Gene 4,0.009569674336136627,0.00698111425249681,0.023344592269730666,0.032132540461015234
Gene 41,Gene 4,0.7628832283362937,0.018210449358881907,0.021773463361271467,0.07024876037876704
Gene 42,Gene 4,0.6595609089909001,0.014371319430000654,0.01643615182700995,0.08971035578355846
Gene 43,Gene 4,0.06043729623294727,0.007048506085671631,0.01482811652164402,0.07635037126883804
Gene 44,Gene 4,0.12574803026949227,3.2658236762937373e-4,0.0031649011407072335,0.07719405790000096
Gene 45,Gene 4,0.054260322230021085,0.0037171722734345857,0.004837807093945958,0.09466832540291872
Gene 46,Gene 4,0.5937059342686711,0.00729385554039213,0.060826758806993474,0.17256007623112968
Gene 47,Gene 4,0.7758793739950172,0.018988384483615763,0.010704688560492705,0.04055618021803022
Gene 48,Gene 4,0.022427167790423013,0.0017758568872216162,0.010129522323943289,0.061349608100512446
Gene 49,Gene 4,0.762286588681818,0.017714601915960956,0.01782916433731751,0.04826745442587854
Gene 50,Gene 4,0.6280593696786656,0.018553947971806192,0.0017138125096785063,0.025456017063302833
Gene 51,Gene 4,0.8250231953497987,0.019311171386991767,0.021538301993483697,0.06560545125749065
Gene 52,Gene 4,0.3270130231306232,0.003297605275646596,0.02921096598337214,0.06962761924760973
Gene 53,Gene 4,0.47275760286107305,0.010013560840211603,0.0026885610071957725,0.028189269490496584
Gene 54,Gene 4,0.600072176322862,0.015271994036675961,0.0011619296330823963,0.016468414549421273
Gene 55,Gene 4,0.20638730575529438,0.008921512610159384,0.011713099207681333,0.010228809648695944
Gene 56,Gene 4,0.8450712119946899,0.01816236364501983,0.03140874134647902,0.041072351523284575
Gene 57,Gene 4,0.5249849987186203,0.006790412003893976,0.03505530871611595,0.02274872081985365
Gene 58,Gene 4,0.6316994793713897,0.019423607145028304,0.0018647215954353182,0.05203692075263621
Gene 59,Gene 4,0.6865696792454621,0.018956989481698737,0.014340043111656275,0.00934478295559175
Gene 60,Gene 4,0.7525417975582603,0.01685707939526244,0.03588046189052936,0.0604871677972004
Gene 61,Gene 4,0.22247642514528723,0.004481215248826297,0.01094999799799702,0.03675807877073942
Gene 62,Gene 4,0.19243385972855925,0.009332144929890545,0.005772676206913735,0.015936764822798936
Gene 63,Gene 4,0.4916061533696455,0.01621629678540701,0.005550483087685528,0.02629048264628369
Gene 64,Gene 4,0.894858424312943,0.017970850634662666,0.03604880999336463,0.062133999567573206
Gene 65,Gene 4,0.680286403437313,0.013367176049604548,0.06278587583989174,0.2003654649818406
Gene 66,Gene 4,0.32421174939417324,0.0071708565502681025,0.002012118640782523,0.03964900521129194
Gene 67,Gene 4,0.05094100642902776,0.0027570707402896476,0.006555019597818534,0.01594645232831362
Gene 68,Gene 4,0.6945940674037161,0.018129689852614622,0.03366548505221956,0.011286542521826901
Gene 69,Gene 4,0.059110563388608844,5.518907686577006e-4,0.006556839449517675,0.055063594872532304
Gene 70,Gene 4,0.6878657590505511,0.018726827473190735,0.005529341463648802,0.11390848628324393
Gene 71,Gene 4,0.5443143857663532,0.017356932091252074,0.00904666072141509,0.10523652797232216
Gene 72,Gene 4,0.27901049405322065,0.0035460853729026094,0.025004740115157888,0.04276850851773588
Gene 73,Gene 4,0.6673146720047249,0.014048259334393541,0.01480767709862088,0.07488332417728111
Gene 74,Gene 4,0.06913177927990329,0.005188770084601288,0.0034449796172558323,0.01626482757296417
Gene 75,Gene 4,0.6471524544490773,0.01717981689884195,0.01492017309519256,0.034802852936355586
Gene 76,Gene 4,0.7334894008713758,0.020480337518086374,0.01794225304521988,0.07647283903586014
Gene 77,Gene 4,0.6720921188876552,0.019179785475428125,0.02085015003705952,0.06327946443355428
Gene 78,Gene 4,0.6364451551226996,0.00966632027196399,0.02643768023964265,0.05914648582204381
Gene 79,Gene 4,0.7714836094323425,0.019080174927636147,0.007802232650923203,0.04165202779369469
Gene 80,Gene 4,0.7816949299805149,0.016288923469734193,0.030075695985214423,0.02914012463644195
Gene 81,Gene 4,0.4966879699813911,0.009018862138701908,0.017047840967457838,0.07516372869597943
Gene 82,Gene 4,0.5614973986108523,0.016008376198803416,0.00848957781132359,0.03267354933685992
Gene 83,Gene 4,0.1316354904787838,0.001546435316599292,0.0047411957898997525,0.006696468914477768
Gene 84,Gene 4,0.3563751276200862,0.008591355639804683,0.027732706141602066,0.09631937321652714
Gene 85,Gene 4,0.5443501790586032,0.015289897020806787,0.010626901781145465,0.007901194423625794
Gene 86,Gene 4,0.5839127662487054,0.017476855875292317,0.004402111032150304,0.019834495283161002
Gene 87,Gene 4,0.3244520794748604,0.006862529892000392,0.03144086849220856,0.0344283924381385
Gene 88,Gene 4,0.57878519346917,0.013229800144755688,0.027777628129914463,0.002075438667116896
Gene 89,Gene 4,0.5982361325864052,0.010358958451631834,0.021002588470740838,0.04095000622729592
Gene 90,Gene 4,0.7483415855213952,0.018792164807873754,0.002919715827075786,0.03098474273027211
Gene 91,Gene 4,0.36881493569358903,0.0038883677721306257,0.015991043770731184,0.05298619506493733
Gene 92,Gene 4,0.5231308719947347,0.01785789399468899,4.244370120642999e-4,0.020332916983269774
Gene 93,Gene 4,0.6360995580933142,0.016461384482014996,0.005148974920775435,0.03939824258994286
Gene 94,Gene 4,0.581760924926915,0.017827940265704362,0.0034568943564996743,0.03160569239380444
Gene 95,Gene 4,0.20523378380956367,0.006729749894828453,0.0035465495112166475,0.008536850772338683
Gene 96,Gene 4,0.4501890264776286,0.008539119626100003,0.02710598123621856,0.04379429841424637
Gene 97,Gene 4,0.03984744398000863,0.003084685841897576,0.017610194542244745,0.08773500941558754
Gene 98,Gene 4,0.4205094343826732,0.014051899431436185,0.0026528988921886375,0.027378917144158018
Gene 99,Gene 4,0.5611438604851757,0.012252065733084013,0.01133616878510466,0.030635483917105747
Gene 100,Gene 4,0.6157660452770449,0.008128625898954842,0.020922729449127563,0.03671616710738655
Gene 6,Gene 5,0.5952480275927904,0.013207885066143043,0.013070535972719656,0.023969334283895354
Gene 7,Gene 5,0.006476558610854847,0.008402588794099795,0.010685641887444515,0.07320218331080527
Gene 8,Gene 5,0.6176841328838211,0.01258116580886314,0.018503317921679203,0.08081699008236537
Gene 9,Gene 5,0.4156099788164629,0.003384084407719307,0.001339758382886891,0.016315961388249686
Gene 10,Gene 5,0.7823503768632207,0.030391670249038407,0.022640059405517915,0.005303517335598435
Gene 11,Gene 5,0.6943956940367704,0.03768913741447209,0.03871793307451167,0.015722501672683003
Gene 12,Gene 5,0.780425659096785,0.034049381120765235,0.03534178584231029,0.05887947830181374
Gene 13,Gene 5,0.41250556556369095,0.027928427281954937,0.042533808968552154,0.16229172059805197
Gene 14,Gene 5,0.45710412471918216,0.006141192239307762,3.1546206146410103e-4,0.01571892268624363
Gene 15,Gene 5,0.6717794558486804,0.038389998259904135,0.021465880538615735,0.011373824587634609
Gene 16,Gene 5,0.6599291458363657,0.038060251037507674,0.03996939990504164,0.06472717858863869
Gene 17,Gene 5,0.4752708253671734,0.006343990542942609,0.0052204585220462525,0.012860945636921386
Gene 18,Gene 5,0.386312617659547,0.004518279942605174,3.5686651731379484e-4,0.017224184662779675
Gene 19,Gene 5,0.13096180103042196,0.01068656865200656,0.011753635361681666,0.036388689276719524
Gene 20,Gene 5,0.6618985653673406,0.015471530272297876,0.01672610591214647,0.05819952140017659
Gene 21,Gene 5,0.9184155611580964,0.03440440900100429,0.039118351893210966,0.020855972402353234
Gene 22,Gene 5,0.5844060777207017,0.011024405624201455,0.010562874789458852,0.034026027043496866
Gene 23,Gene 5,0.20947161451785828,0.001939461262976061,0.00758633258218696,0.010832782853684095
Gene 24,Gene 5,0.3360325768361402,0.001983855445904334,0.006206654898957586,0.027695945500760873
Gene 25,Gene 5,0.3907338854904556,0.007748348381814461,0.009298888599633464,0.04488063058053261
Gene 26,Gene 5,0.7355299673788247,0.0197889353177571,0.01954446273591133,0.0096165150407025
Gene 27,Gene 5,0.4674473809744608,0.028649286294101965,0.0035055750965263654,0.044327033917414785
Gene 28,Gene 5,0.12469447810332927,0.005154920395322697,0.0013490359605785897,0.0668533098925487
Gene 29,Gene 5,0.6681074438356773,0.019518831080450664,0.010003535954242169,0.07667864345514297
Gene 30,Gene 5,0.8253204939938361,0.03749751881840525,0.04380897701694472,0.07000846503565447
Gene 31,Gene 5,0.8802830341202932,0.03344098398130442,0.03665953063005131,0.0606336200349457
Gene 32,Gene 5,0.11889643690609726,4.794380859183341e-4,0.00241908851618047,0.06885753528259839
Gene 33,Gene 5,0.06406977565252195,8.597324254094562e-4,0.009224761500567088,0.06741189945832457
Gene 34,Gene 5,0.11777118305037719,0.0077843894990036345,0.0038346302678711392,0.13288522824907686
Gene 35,Gene 5,0.35837947069546094,0.013457749067231618,3.3439307584729946e-4,0.058508956548040864
Gene 36,Gene 5,0.4612642978807975,0.009493975119964339,0.0022832442345679617,0.03862203659495523
Gene 37,Gene 5,0.7049931679096351,0.03540422285219421,0.023636810452295452,0.007916192216081369
Gene 38,Gene 5,0.016260034064284928,0.006472552026466305,0.010124315788256937,0.05709837006286121
Gene 39,Gene 5,0.032397652805244335,0.017182881545264587,0.01768706868758263,0.02156905820173003
Gene 40,Gene 5,0.6114945306108007,0.021063524144853834,0.02857880920225149,0.062246092991338674
Gene 41,Gene 5,0.6055534263179425,0.02170334688322366,0.015396132270215015,0.0779777206478637
Gene 42,Gene 5,0.6986166570027285,0.02994718235516108,0.01944778799545287,0.05206651875502015
Gene 43,Gene 5,0.15695499989279857,0.007283536113341064,7.51149657575381e-4,0.0037815595461955153
Gene 44,Gene 5,0.5795313385587891,0.036687041860864925,0.05481203974536862,0.23558891200899257
Gene 45,Gene 5,0.6418072118236704,0.03326710028400294,0.03395266993261843,0.11832634243675381
Gene 46,Gene 5,0.49644302781331795,0.03200306284740079,7.781642240408254e-4,0.03456878386614524
Gene 47,Gene 5,0.37329134595421404,1.5408528926643978e-4,0.005077255800904467,0.04006097493382296
Gene 48,Gene 5,0.40733831138299514,0.030607236616392475,0.03594804277415492,0.038106632709608665
Gene 49,Gene 5,0.4044660723850281,0.003409601323431612,1.3892527958818076e-4,0.033937503668159716
Gene 50,Gene 5,0.47138465898314097,0.0045387097059105385,0.0174158693150843,0.06189027701767248
Gene 51,Gene 5,0.4027693594565203,0.0039649592474865205,0.002453799458960438,0.027167148301806797
Gene 52,Gene 5,0.05978578353986559,4.953222325847421e-4,0.003748740399951912,0.05429566947207498
Gene 53,Gene 5,0.17079551352520375,0.024361810913323092,0.025315747758030673,0.07749824789243939
Gene 54,Gene 5,0.18317210093293348,0.011371604121357877,0.00590272890894019,0.030481489364580328
Gene 55,Gene 5,0.6604341810145382,0.030726056447535687,0.03476016537054764,0.021924445360848765
Gene 56,Gene 5,0.5602229529467447,0.015717846600668568,0.0060270723472963215,0.02886172216819389
Gene 57,Gene 5,0.017068467836889874,0.00342508194445619,0.00837108888922379,0.002314056111875385
Gene 58,Gene 5,0.8177807458067471,0.0236803186284582,0.029923154924518157,0.10538723113689136
Gene 59,Gene 5,0.5166304663502109,0.010448837885557963,0.0025544365159728562,0.049529351973391936
Gene 60,Gene 5,0.8023010926262467,0.034540100039165224,0.02141111912628115,0.033874715159496194
Gene 61,Gene 5,0.44647493177596187,0.021355447539436405,0.023138552599159066,0.019005979787054997
Gene 62,Gene 5,0.06468518504653595,0.019536392751130657,0.017819299504995542,0.05071793465743027
Gene 63,Gene 5,0.6343437781961395,0.014296324919999593,0.01786681118680144,0.04734720351059539
Gene 64,Gene 5,0.6202049877847867,0.023084162865811005,0.008348621609003957,0.0037760937954393267
Gene 65,Gene 5,0.21125737312728315,0.0050237580872352465,0.01684567131646173,0.01771666583411712
Gene 66,Gene 5,0.012752241063745395,0.012616741723154138,0.014952495541913021,0.04134554199921573
Gene 67,Gene 5,0.3349648927613967,0.029524843826927098,0.021974009381318285,0.023172424084514674
Gene 68,Gene 5,0.6040471692919758,0.018602331065230876,0.003573929397027821,0.04812047874812239
Gene 69,Gene 5,0.24331831147098248,0.010593467843192957,0.00631628308792109,0.04374839402535936
Gene 70,Gene 5,0.4575794912210852,0.00735957310928992,0.011296341246212125,0.050436495672805934
Gene 71,Gene 5,0.4977786184591214,0.008720662251025814,0.018409412073049157,0.02784375444938613
Gene 72,Gene 5,0.06728123516208319,0.008802088441730499,0.0021253265874193648,0.029381945949479626
Gene 73,Gene 5,0.5470941374186061,0.017368483923666335,0.01290214994150203,0.007542712555724303
Gene 74,Gene 5,0.34511779384738217,0.029036684947729548,0.022990033826766256,0.034655845014078895
Gene 75,Gene 5,0.5655468856133359,0.012139828328119176,0.009422792237406616,0.042879852973782245
Gene 76,Gene 5,0.5302126972734582,0.006846350027864093,0.009554992260248495,0.05618387778970457
Gene 77,Gene 5,0.3770063256674905,4.965493842643233e-4,0.0016683624218165787,0.00745099935164109
Gene 78,Gene 5,0.25810855021021334,0.008925456316136074,0.004022955554064373,0.040326619811216186
Gene 79,Gene 5,0.723305260285825,0.024875919776017077,0.024274460724724403,0.06574678758864476
Gene 80,Gene 5,0.5326937372815724,0.02234829373805712,0.01054044708197354,0.0065324952981090124
Gene 81,Gene 5,0.36163961819709245,0.011059160921193321,0.005953034904799928,0.14308301866171796
Gene 82,Gene 5,0.7215750060696419,0.021981195209045103,0.023531520112824375,0.08396488112279077
