 , ,Method 1 _pval,Method 2 _pval,Method 3 _pval,Method 4 _pval
Gene 58,Gene 10,0.21516953918560677,0.03574053668062449,0.001289811541322905,0.0848132253439382
Gene 59,Gene 10,0.2993865187553584,0.203908711514742,2.6223451793572217e-4,0.4856653869460832
Gene 60,Gene 10,0.24274832051566353,0.007339567618258158,0.0025432470980006894,0.5484805037614024
Gene 61,Gene 10,0.6609405568696793,0.09774664191637217,0.21330699863491676,0.3515853509094782
Gene 62,Gene 10,0.8061879293876757,0.42344137763974254,0.47490915777065235,0.0022953043023781206
Gene 63,Gene 10,0.2807091632097263,0.12072554548473247,0.012789688386197984,0.06703751309055717
Gene 64,Gene 10,0.4080728832668381,0.037071366724540145,0.40133627368711466,0.7666441352969997
Gene 65,Gene 10,0.43874683000293113,0.5172760452694938,3.2348278534577446e-4,0.12642935061851368
Gene 66,Gene 10,0.9429912334195374,0.9166442618581332,0.1557039762547654,0.6250143974716482
Gene 67,Gene 10,0.9582607394558946,0.09417601149539867,0.9401822293925919,0.4918911070072871
Gene 68,Gene 10,0.2105385665023547,0.09715073963448284,4.1289260299670616e-7,0.005753577279640876
Gene 69,Gene 10,0.6005493000533821,0.34583530638405224,0.02980010577226966,0.37292967213205896
Gene 70,Gene 10,0.47872390098203255,0.3531903160792724,0.21204790106728066,0.003872550592984858
Gene 71,Gene 10,0.49104441871950244,0.3561289891686439,0.5599730857549508,0.7128343018529524
Gene 72,Gene 10,0.9427782622623393,0.75884954838629,0.3916416077347822,0.10580061084458503
Gene 73,Gene 10,0.5302984368384236,0.07899382583876191,0.8632930047534435,0.02796028582769572
Gene 74,Gene 10,0.8041475090053747,0.07130459016630741,0.08608846858190544,0.735087786675513
Gene 75,Gene 10,0.3382244387959541,0.1223215714448962,0.07352852127740883,0.5124589728206919
Gene 76,Gene 10,0.35500024633628824,0.29218189200867895,0.13539153515907576,0.9890213722944592
Gene 77,Gene 10,0.36509805327761646,0.5611989986226773,0.024340165570591044,0.08672713996468362
Gene 78,Gene 10,0.8713022336575396,0.26920267357429006,0.05879417200943848,0.9592227560409126
Gene 79,Gene 10,0.37962589491560816,0.03930364845864287,0.27502371431710326,0.4259037228061633
Gene 80,Gene 10,0.4823837914873079,0.08932940402569955,0.24822662676435625,0.7386122422016341
Gene 81,Gene 10,0.7056062676391397,0.18800327240826853,0.5605722712945485,0.5400977286634578
Gene 82,Gene 10,0.27791007790043265,0.03885158799781996,0.011347927981899764,0.369747431896025
Gene 83,Gene 10,0.5187166760932205,0.48855623546048554,0.002277815008207895,0.34491803889048156
Gene 84,Gene 10,0.29125818797974845,0.05912612572356979,5.186362931564048e-6,0.24136587422724176
Gene 85,Gene 10,0.2726189465926756,0.03665448753929734,0.0053389147694342665,0.3513461864485068
Gene 86,Gene 10,0.5317123891534699,0.7099925593507859,0.42661262260026933,0.7424305517092897
Gene 87,Gene 10,0.7074487994014396,0.8634588575101563,0.002038738270857099,0.03613775135017416
Gene 88,Gene 10,0.5101936960493934,0.129732653961677,0.21697367121713262,0.08922446072259582
Gene 89,Gene 10,0.7373144718139195,0.13992402127062387,0.2048707511143073,0.15716026739130395
Gene 90,Gene 10,0.5010968466080241,0.11475539944551416,0.4608919467214787,0.29656513200243695
Gene 91,Gene 10,0.9564015093680596,0.3552839285276246,0.2763117498862333,0.9934317337062946
Gene 92,Gene 10,0.2589509942440984,0.1530900404061779,0.003736728436307679,0.03193794311690579
Gene 93,Gene 10,0.6527068790372907,0.502552759201826,0.2115043260457825,0.3275351047922952
Gene 94,Gene 10,0.4816709639739716,0.3916687818963309,0.43012979570390697,0.04089256191833912
Gene 95,Gene 10,0.7340048231625305,0.06027802646274116,0.012584944824802324,0.014452523103700265
Gene 96,Gene 10,0.3669670175115838,0.012352425077707396,0.0064682963493329915,0.3735997692982338
Gene 97,Gene 10,0.9254568671993266,0.9858723400725944,0.59969395275669,0.4964659621119436
Gene 98,Gene 10,0.5868048814814959,0.7101355652012602,0.2862575921232784,0.2689673790012781
Gene 99,Gene 10,0.9638267397155875,0.7114944705648298,0.21035632025845774,0.34737159430809905
Gene 100,Gene 10,0.9263345929512607,0.7017927052196888,0.13216071075645264,0.17341499419572637
Gene 12,Gene 11,0.47558558043813326,0.005449800593088305,0.009137248278123344,0.030686477050350103
Gene 13,Gene 11,0.2800684158557216,2.927953177245257e-6,1.4866381459199829e-9,1.1369336805344687e-8
Gene 14,Gene 11,0.84691668413531,0.7684268795013798,0.27123183446721355,0.4243251613878276
Gene 15,Gene 11,0.32974373103986676,6.634241877145897e-5,4.272321463805184e-5,1.782379512982324e-4
Gene 16,Gene 11,0.5978441888951584,0.006420947535558108,7.658302909516745e-4,0.7505641986669687
Gene 17,Gene 11,0.7083804719406812,0.9018189991565637,0.9890658911233312,0.31845394691570905
Gene 18,Gene 11,0.6094439465679258,0.392573064726049,0.8010622384199104,0.39071979230463905
Gene 19,Gene 11,0.9191209682025834,0.25376267129672003,0.23677940985885404,0.4028114599550223
Gene 20,Gene 11,0.6247373078818947,0.3964324080219386,0.7186247499772018,0.8764139444855572
Gene 21,Gene 11,0.36212066271803556,0.0044594822581995874,1.7969397540085197e-4,0.09187459323092972
Gene 22,Gene 11,0.667791617680924,0.6908922158509903,0.7108936341879168,0.6442036228789538
Gene 23,Gene 11,0.9208760310326198,0.5282280138895974,0.26187999791873917,0.8879628208313095
Gene 24,Gene 11,0.6393477676155204,0.8105082931481837,0.40334090409728907,0.5044048459334751
Gene 25,Gene 11,0.46043684123609196,0.04699082792614018,0.09281208778887762,0.21226942607015387
Gene 26,Gene 11,0.6892573031396885,0.6247254606847208,0.5013287777814162,0.10958659143185678
Gene 27,Gene 11,0.3861968788531531,0.001019928283968241,5.027856639983064e-4,1.3179933258111731e-6
Gene 28,Gene 11,0.532668358924405,0.026316242092552677,0.026197446834335558,0.029397833759050584
Gene 29,Gene 11,0.7434616953828477,0.5909465824842339,0.8371172045851227,0.17272658310084266
Gene 30,Gene 11,0.20750282636740058,1.331307490692879e-6,5.183168128031213e-7,0.0032654618950320735
Gene 31,Gene 11,0.5177840901643798,0.025844094438674636,0.02498780662451927,0.78508053028942415
Gene 32,Gene 11,0.46799954084348094,0.029051262870160244,0.047374596912453715,0.2874877958507964
Gene 33,Gene 11,0.7019197686143173,0.09141825874728049,0.1120400174787799,0.088005716686953
Gene 34,Gene 11,0.7582681371403852,0.3118546733137644,0.24331724946988853,0.6395388056295708
Gene 35,Gene 11,0.9362419953548533,0.5611737628649289,0.4073924222921661,0.3942941224060186
Gene 36,Gene 11,0.5847352630989289,0.2992048950775983,0.5655684913207522,0.5008256123440598
Gene 37,Gene 11,0.5714439183238165,0.016371966562634066,0.02813833643399999,0.44099960300255736
Gene 38,Gene 11,0.6688916398999116,0.41068252150000184,0.7105372763341746,0.36550843655329457
Gene 39,Gene 11,0.47585199461523175,3.370203849195619e-5,1.105239404606273e-4,0.1805356701099221
Gene 40,Gene 11,0.6581334919283546,0.26914012430306866,0.01145695506981581,0.10401708430511025
Gene 41,Gene 11,0.36829944369164735,0.003682846915492144,0.01808814243711243,0.9474228793310597
Gene 42,Gene 11,0.7055458818704945,0.101000539654168,0.6875125815355148,0.006061929737159577
Gene 43,Gene 11,0.5381851198364891,7.747189680191724e-4,0.015448963758861067,0.3727253797211325
Gene 44,Gene 11,0.32166627718298946,1.279965132328087e-6,5.421371542357889e-6,0.16925177636162703
Gene 45,Gene 11,0.7699292718365616,0.06926101592947664,0.09942065570041425,0.004450842340586236
Gene 46,Gene 11,0.5882099859083749,0.011173015718186408,0.04181240436918254,0.032851912341827605
Gene 47,Gene 11,0.8362949707977729,0.5989685624736003,0.42535162952902317,0.9694277977573105
Gene 48,Gene 11,0.23985384730663672,2.1336126931892352e-7,8.241436422196102e-10,9.469149508944952e-8
Gene 49,Gene 11,0.899161133674035,0.09677358942705228,0.08959369631672387,0.5268016370103108
Gene 50,Gene 11,0.5434625590901261,0.4870842193574334,0.042585753274430704,0.0452251621366615
Gene 51,Gene 11,0.7098811498287878,0.9713995682585943,0.7643908286120096,0.2881575577626605
Gene 52,Gene 11,0.6146439132997064,0.055129615576861246,0.21977910472376183,0.2675871259780136
Gene 53,Gene 11,0.4780319875042449,4.143357982333562e-5,1.0040094999386184e-4,0.2481110832067024
Gene 54,Gene 11,0.6877976644373818,0.0022377105029098843,0.0059903506024276965,0.09616281040645114
Gene 55,Gene 11,0.2724402157237613,2.985146903133895e-5,1.0391386803254576e-5,6.709187306948028e-4
Gene 56,Gene 11,0.9077954442373459,0.7603289696846061,0.5375583980771386,0.3285481282478877
Gene 57,Gene 11,0.6167356564221116,0.035807410538416073,0.7041762992293386,0.19545934596864756
Gene 58,Gene 11,0.5568950174822904,0.18813307273307034,0.1085074272823272,0.5828996190359115
Gene 59,Gene 11,0.7723509036364351,0.9224137119242362,0.9995438030689621,0.04401384498336247
Gene 60,Gene 11,0.5337272638304218,0.013009606860892697,0.1895716559444116,0.32679602237597716
Gene 61,Gene 11,0.9342032892754515,0.5561601215239733,0.35576717429801974,0.3900380970845001
Gene 62,Gene 11,0.48429309667958,1.7535079246577823e-4,2.10554852490219e-4,0.47848515239896905
Gene 63,Gene 11,0.9013948128736173,0.6202529741849614,0.8556983835285628,0.6796990351148622
Gene 64,Gene 11,0.710546040828085,0.2892885427335523,0.8520605323307897,0.9557476013461728
Gene 65,Gene 11,0.8725944861463613,0.5870811928245161,0.011624027338557719,9.188346451760587e-5
Gene 66,Gene 11,0.42815100955780827,6.20714586467841e-5,3.067205665983064e-4,0.7730216089149997
Gene 67,Gene 11,0.37490462402157165,1.0768266693883533e-5,5.92777944863343e-5,0.5251004507450738
Gene 68,Gene 11,0.5819385803000776,0.15637205724114622,0.6605914217862618,0.15302241875512723
Gene 69,Gene 11,0.6906640733109677,0.1517679553477982,0.25926920544772347,0.7818411219213279
Gene 70,Gene 11,0.5600936213561667,0.29078088789792056,0.32648278825128507,0.196668343433966
Gene 71,Gene 11,0.4808147310566975,0.12761021158591723,0.07399347373438969,0.9056134981197863
Gene 72,Gene 11,0.44466535916148997,5.929903680563786e-4,0.04160776663373578,0.7162094538262904
Gene 73,Gene 11,0.9354509186440125,0.7181584512688692,0.9235107723275582,0.8842821281483475
Gene 74,Gene 11,0.8181855182237332,0.04214220397714863,0.04362220524151006,0.22742299387553766
Gene 75,Gene 11,0.9281079727175747,0.18470458520221467,0.2044011921348341,0.8088133636902355
Gene 76,Gene 11,0.7140165847242965,0.926406661058927,0.9436018088706946,0.3867762316748433
Gene 77,Gene 11,0.7917228910814795,0.7330026885073251,0.5661079810500849,0.7582212543650035
Gene 78,Gene 11,0.8430150751098733,0.3389049801762791,0.17523359668870486,0.2758749285309452
Gene 79,Gene 11,0.40787328508803666,0.013819258763900777,0.018825446511913313,0.12430362277423868
Gene 80,Gene 11,0.35907059586061285,0.0012771771847877034,0.01751171012247643,0.8353853003055081
Gene 81,Gene 11,0.7564248637986941,0.13611274635017367,0.13119642072488125,0.035794162052670275
Gene 82,Gene 11,0.8676009612896114,0.9621738729977043,0.8493647786193688,0.9185975815007426
Gene 83,Gene 11,0.7683252799335967,0.27133701128737586,0.29427799513885944,0.844957308482384
Gene 84,Gene 11,0.685579158381568,0.04572437654045669,0.5569388969779467,0.4791721014448227
Gene 85,Gene 11,0.8952857171307462,0.9222556451334136,0.9255590731626426,0.9015891501854281
Gene 86,Gene 11,0.6415310392279197,0.7373934185571924,0.5518533148103075,0.6470731646989782
Gene 87,Gene 11,0.49420860296231783,0.009889119438611482,0.11612326834249798,0.5440116942320787
Gene 88,Gene 11,0.3399005433800677,2.012036121146199e-4,0.019865578701828035,0.0037884868715436504
Gene 89,Gene 11,0.913573246452088,0.43489553139816484,0.5473674997007081,0.31801354359713185
Gene 90,Gene 11,0.5747862468814999,0.3205173376833099,0.09918899045461549,0.6727735030732604
Gene 91,Gene 11,0.6897069790805987,0.1425997975986799,0.12527645613870897,0.35512235702586104
Gene 92,Gene 11,0.7550403087386317,0.9785803153227155,0.6995467283836314,0.8174022617927457
Gene 93,Gene 11,0.9978269034892593,0.14310169551611152,0.9669712394687671,0.7150317208902794
Gene 94,Gene 11,0.9213479699930696,0.30476751194684515,0.7657772343873857,0.5874616632215008
Gene 95,Gene 11,0.7461062230836748,0.010019876176556197,0.006290176975825457,0.061629145208488945
Gene 96,Gene 11,0.5992690290985463,0.005967536628905368,0.10925476775876142,0.030117811233572045
Gene 97,Gene 11,0.3780860959192336,0.0015872489543091728,3.721773811433682e-4,0.22252260024749648
Gene 98,Gene 11,0.46685003705163,0.10150174434544312,0.03538273327594932,0.9598858343774932
Gene 99,Gene 11,0.7669844930316994,0.9943096512427458,0.9340197473968384,0.4162562350058625
Gene 100,Gene 11,0.9272315441154273,0.5865298320336325,0.3173530941609157,0.7428786188758998
Gene 13,Gene 12,0.7969639430115847,0.03494178971530104,0.04769053964491832,4.789502062965134e-4
Gene 14,Gene 12,0.5950107203246038,0.5376053646117287,0.7719052855218729,0.8337251657958076
Gene 15,Gene 12,0.2797852612802545,0.0056796074936737995,3.38362485903243e-5,0.21807264339510568
Gene 16,Gene 12,0.3556497133971124,0.002425597259189116,2.4072334177116517e-6,2.3296919948734285e-12
Gene 17,Gene 12,0.5021492663347165,0.5997585030387269,0.3278015314642917,0.5383563836830352
Gene 18,Gene 12,0.6911118693417011,0.7337157507482728,0.8029355147094119,0.7161971028754941
Gene 19,Gene 12,0.8134033092746997,0.3892899034180859,0.5630856986162054,0.37876894306393694
Gene 20,Gene 12,0.5401744638922377,0.17569924043687335,0.944707730761529,0.20942542556487953
Gene 21,Gene 12,0.3592119195303074,0.004732950866146224,0.0995357553928824,0.6359548701110698
Gene 22,Gene 12,0.5789686258488198,0.31939870741238297,0.7297898601079309,0.6788018930720785
Gene 23,Gene 12,0.6376001070668991,0.8445236375015377,0.7752298428330888,0.12343957170718056
Gene 24,Gene 12,0.8436238592660501,0.9099345482964363,0.5087220961659085,0.3662506171842166
Gene 25,Gene 12,0.8050192569360137,0.5813740143001265,0.7583012421171056,0.1109113239110231
Gene 26,Gene 12,0.4213264458217645,0.08112760257741836,0.49141285504067866,0.7720304822919579
Gene 27,Gene 12,0.33456905110158264,0.04630780969358872,4.04418016231034e-6,0.06350793422266476
Gene 28,Gene 12,0.8983448897385482,0.4472197014616668,0.7576579090790352,0.8307413782942543
Gene 29,Gene 12,0.3769171706458916,0.09143514349925952,0.025119965006416223,0.053870555845805246
Gene 30,Gene 12,0.44472439164756405,0.003361027483875789,0.031645970198505013,0.9944936638516373
Gene 31,Gene 12,0.38536482592566146,0.004655845351627219,0.08105131265947763,0.015282909332780648
Gene 32,Gene 12,0.9949339571823992,0.8124488493020461,0.741406307719213,0.015696431671139877
Gene 33,Gene 12,0.8498903904460446,0.8053097495007604,0.015421317913430821,1.580926020086082e-4
Gene 34,Gene 12,0.5694157568853062,0.5110342270668731,0.06711325464054974,0.3915605492019758
Gene 35,Gene 12,0.39945065118743517,0.25534965448648195,0.022641467029854923,0.6248722144562364
Gene 36,Gene 12,0.5493562619025825,0.47575735408648057,0.713894517037009,0.17364634480456087
Gene 37,Gene 12,0.23223353651459733,0.006141990343595083,1.4046128897771126e-6,1.08864774136741e-4
Gene 38,Gene 12,0.8760439966197484,0.4581293804751345,0.8793859716445671,0.038480130427327675
Gene 39,Gene 12,0.965829782136417,0.3488925423885121,0.1418518853037789,0.0031883390492439823
Gene 40,Gene 12,0.6503933438276621,0.05920389122751324,0.29994555663189115,0.11478324329381406
Gene 41,Gene 12,0.4804848197871805,0.1099358324098727,0.28646184850532896,0.0015205838508618452
Gene 42,Gene 12,0.34067592029124505,0.0149426160668511,0.04842249679182453,0.017670162472789075
Gene 43,Gene 12,0.9689785988492101,0.8941984821757007,0.17789292403796075,0.6853762143442246
Gene 44,Gene 12,0.43556996471077536,0.010867470117844835,3.067598530748228e-8,0.0036129606960570992
Gene 45,Gene 12,0.5425605985577802,0.00431113877571887,0.19917389052852097,0.10614856296023834
Gene 46,Gene 12,0.34477754028467444,0.014949847641489988,5.83064457378546e-4,0.0062185138697608
Gene 47,Gene 12,0.5806988429466302,0.9913638009014571,0.3779898918715485,0.09360523471322768
Gene 48,Gene 12,0.6233227844990961,0.04834338462873111,0.00352659846381731,0.8643723857266907
Gene 49,Gene 12,0.5317675268295889,0.6576894177796819,0.7228349709515574,0.0758189980192987
Gene 50,Gene 12,0.6558339910682622,0.7135885668901307,0.693562228521631,0.6574185981379459
Gene 51,Gene 12,0.5857132708212742,0.7503896286590841,0.9944358103716644,2.2881854322420736e-7
Gene 52,Gene 12,0.8801566536034571,0.7225195964978419,0.0729978360927066,0.20610813208456724
Gene 53,Gene 12,0.9953222549110121,0.06006407621363241,0.2643640676261958,0.012869448170043762
Gene 54,Gene 12,0.6623426403958308,0.4568606742567811,0.27598061122149664,1.69951253257139e-5
Gene 55,Gene 12,0.574106667845431,0.016771628305728425,0.125888436565057,0.04737885825184529
Gene 56,Gene 12,0.39829022916118784,0.1652746363174158,0.23584530987949615,0.08121212406104417
Gene 57,Gene 12,0.8133334904271459,0.968315026500951,0.4315698959572112,0.5898312464115381
Gene 58,Gene 12,0.42039197968998065,0.04217308360088401,0.2297249287324219,0.010514759857274347
Gene 59,Gene 12,0.5936314229118433,0.3353511936563569,0.7223364454101302,2.224816506357641e-6
Gene 60,Gene 12,0.321799136456846,0.005106315107415771,0.04850851843120707,0.3454868149586414
Gene 61,Gene 12,0.5677918701732394,0.0766496817177138,0.6586553676685716,0.06305879685759552
Gene 62,Gene 12,0.8621948383716771,0.2602852964644107,0.07838961723325477,7.305367948595709e-5
Gene 63,Gene 12,0.5420068517258612,0.15567842783771701,0.5515361982918967,0.0052385881097161136
Gene 64,Gene 12,0.34107926521757315,0.06199674781205933,0.11698180341780029,0.005458845240353671
Gene 65,Gene 12,0.8238658819451494,0.6803387620117411,0.23101060568401355,0.1666620818662765
Gene 66,Gene 12,0.8618416241570568,0.4327624616839194,0.44941657460641826,5.084802910615416e-5
Gene 67,Gene 12,0.6521906999423215,0.05370801374027079,0.1777368369635588,0.0034854633888181663
Gene 68,Gene 12,0.5943585053351716,0.11777128266292203,0.28630878598336396,0.27330279315098727
Gene 69,Gene 12,0.8539632850348586,0.23449184312007798,0.68776978087288,3.048462799297713e-4
Gene 70,Gene 12,0.5708350340634307,0.5887612438587548,0.1056899110505245,0.6112487729805858
